created_time,message,id
2010-11-16T19:18:09+0000,All of us working at Facebook have a common goal: Helping you connect and share with the people you care about. Hear from our leadership team about why we emphasize freedom and autonomy inside the company and how we build new technology for people. Learn how you or someone you know can join our team at http://www.facebook.com/careers.,20531316728_10150331790590484
2010-11-15T21:56:58+0000,"Learn how the concept of ""a person and a message"" drove Facebook's development of the new Messages. ",20531316728_112022978864364
2010-11-15T18:30:19+0000,,20531316728_165158540184486
2010-11-15T17:15:57+0000,One hour to go: Tune in at 10 a.m. PST to watch a live announcement from Facebook at http://apps.facebook.com/facebooklive.,20531316728_119197974809208
2010-11-14T03:33:14+0000,Chat will be unavailable briefly starting at 10 p.m. PST today as we make improvements. We'll bring it back as quickly as possible and apologize for any inconvenience.,20531316728_117399744991053
2010-11-11T17:20:45+0000,"We're proud to be opening our newest data center today in Rutherford County, N.C., to keep Facebook running smoothly as we grow. Follow along as we build this latest home for our servers and systems by liking the Rutherford Data Center Page. ",20531316728_112885555444539
2010-11-08T23:51:21+0000,Story of the Week: A British man kidnapped years ago in Colombia retells his story of reuniting with his captor after a Facebook friend request.,20531316728_158293087545886
2010-11-07T22:26:02+0000,"Welcome, Queen Elizabeth II and the British royal family.",20531316728_105411282861162
2010-11-05T22:00:54+0000,,20531316728_115245435206060
2010-11-04T15:47:06+0000,Find out what's Green on Facebook: Like our new page to learn how you can go green and help save the environment.,20531316728_163099063721087
2010-11-04T02:21:50+0000,Chat will be unavailable briefly starting at about 11 p.m. PDT today as we make improvements. We'll work to bring it back as quickly as possible and apologize for any inconvenience.,20531316728_109515022449669
2010-11-03T23:04:25+0000,"A couple of our employees wanted to try and capture how it feels to bring Facebook with them when they're on the go. So one afternoon, they grabbed a video camera and two of their less camera-shy friends, and headed to San Francisco’s Mission District to tell this little story. How have you experienced serendipity?",20531316728_142982829082576
2010-11-03T19:14:32+0000,,20531316728_138395772877115
2010-11-03T18:18:02+0000,Introducing Deals,20531316728_446183422130
2010-11-02T22:53:28+0000,Join the discussion about U.S. election results starting at 7 pm EDT/4 pm PDT during a Live Town Hall from ABC News and Facebook: http://apps.facebook.com/twentytentownhall/.,20531316728_114834751912141
2010-11-01T20:18:59+0000,"Don't just watch the U.S. election results, be part of the conversation during a Live Town Hall starting at 7 pm EDT Tuesday from ABC News and Facebook. Ask your own questions, answer surveys and invite your friends to watch with you at http://apps.facebook.com/twentytentownhall/. Check out U.S. Politics on Facebook and ABC News for more details.",20531316728_114859275245490
2010-10-29T20:29:36+0000,We're proud to be joining the Alliance To Save Energy and to be working on making the systems that run Facebook even more efficient.,20531316728_141529175894299
2010-10-29T00:41:47+0000,,20531316728_129021903820319
2010-10-27T15:39:24+0000,,20531316728_101571469912762
2010-10-22T21:04:49+0000,Like the Jersey Shore? Vinny Guadagnino is working with Facebook's Network of Support and MTV's A Thin Line to support LGBT teens and to let people know that it’s never OK to bully someone. Put an end to this and all forms of bullying today.,20531316728_160927050608236
2010-10-20T19:26:29+0000,,20531316728_152793914762909
2010-10-20T17:21:12+0000,"Watch this video to learn more about three highly requested features that we're launching for Facebook Photos: drag-and-drop organizing of photos and albums, high-resolution photos, and a new inline viewer.  Enjoy, and keep your feedback coming.",20531316728_10100503334101314
2010-10-20T04:50:04+0000,Help stop cyberbullying by checking out new resources from Facebook Safety and leading LGBT organizations. ,20531316728_135623096486628
2010-10-18T17:41:47+0000,A new TRUSTe survey found the majority of parents and teens understand how to protect their privacy and think their controls on Facebook are easy to use. Check out more of the survey on TRUSTe's Page and learn more about Facebook and Privacy.,20531316728_169608656383206
2010-10-18T16:31:38+0000,Our Developer blog post explains the steps we take to protect people's private user data.,20531316728_126769840712147
2010-10-14T14:12:18+0000,Skype Your Facebook Friends,20531316728_437439852130
2010-10-13T19:30:00+0000,,20531316728_151030044938743
2010-10-13T17:55:07+0000,Tune in to Facebook Live at 11:30 AM PT today for a live event with Facebook and Bing to announce a new partnership: http://apps.facebook.com/facebooklive/,20531316728_121357611256204
2010-10-13T01:09:08+0000,,20531316728_167643333250592
2010-10-11T19:25:47+0000,"Story of the Week: Chris Cox, our VP of product, talks about the role of ""social design"" in building new experiences on Facebook for you and your friends.",20531316728_132677453449937
2010-10-06T19:01:21+0000,New Groups: Stay Closer to Groups of People in Your Life,20531316728_434700832130
2010-10-06T18:13:54+0000,Giving You More Control,20531316728_434691727130
2010-10-06T18:04:37+0000,"Watch how to use the new Facebook Groups to build a space for important groups of people in your life—your family, your soccer team, your book club, to name a few. Try Groups yourself at http://www.facebook.com/groups.",20531316728_10150292664920484
2010-10-06T18:01:48+0000,Explore the new dashboard in your privacy settings that gives you visibility into how applications use your data to personalize your experience.,20531316728_10150292661560484
2010-10-06T17:57:47+0000,"See how you now can download everything you've ever posted on Facebook and all your correspondences with friends, in a few easy steps.",20531316728_10150292657680484
2010-10-06T17:03:49+0000,Tune in to Facebook Live at 10:30 am PDT today to watch a live launch event from our headquarters with Mark Zuckerberg and other company leaders: http://apps.facebook.com/facebooklive/,20531316728_159678727394210
2010-10-04T19:58:46+0000,"For National Cyber Security Awareness Month in the U.S., Facebook worked with the National Cyber Security Alliance, Anti-Phishing Working Group, and the Stop. Think. Connect. campaign on a security quiz powered by Involver. Check out the ""Security Quiz"" tab of Facebook Security to test your knowledge and to share results and tips with your friends.",20531316728_118850331504963
2010-10-04T17:39:02+0000,"Teen star Demi Lovato, PACER’s National Center for Bullying Prevention and Facebook want cyberbullying to end. That’s why we’re teaming up during National Bullying Prevention Month this month to spread the word on how you can play a part in making cyberspace a safer place. Check out our video.",20531316728_164297053587023
2010-09-30T22:29:37+0000,More Beautiful Photos,20531316728_432670242130
2010-09-27T16:07:33+0000,A New Chapter in Reading with Friends,20531316728_430451447130
2010-09-25T20:59:49+0000,"If you’re in the advertising business, don’t miss Facebook next week at Advertising Week in NY. Top executives will be sharing our latest news and insights. For ongoing updates, like the Facebook Marketing Solutions Page.
",20531316728_116660175058202
2010-09-24T18:58:47+0000,Discover Facebook Pages,20531316728_429987037130
2010-09-24T00:37:59+0000,"We're sorry again for the inconvenience of today's site outage. A failure of this size always involves a number of things going wrong at once, and that was certainly the case today. Read a detailed technical explanation of how it happened and how we've been fixing it on Facebook Engineering.",20531316728_116503965073758
2010-09-23T21:58:41+0000,We've resolved the technical difficulties that caused the site to be unavailable for a number of people.  Everyone should now have access to Facebook.  We apologize for the inconvenience.,20531316728_154347744585294
2010-09-23T20:09:54+0000,We’re currently experiencing some site issues causing Facebook to be slow or unavailable for some people.  We are working to resolve this issue as quickly as possible.,20531316728_110848502310119
2010-09-23T00:23:44+0000,"People often find long-lost friends, recover pets or fall in love on Facebook, but we only know of one story where someone on Facebook used her connections to be released from a foreign jail. During the making of Tapestries of Hope, the filmmaker and crew were imprisoned and later freed thanks to the efforts of their fans on Facebook. Learn more about the movie, showing for one night only in theaters on Sept. 28.",20531316728_116327078423317
2010-09-22T23:54:44+0000,"We've fixed the issue with a third-party networking provider, and anyone who was impacted should be able to access Facebook normally.",20531316728_149247885111538
2010-09-22T19:21:54+0000,We are experiencing an issue with a third-party networking provider that is making it difficult for some of you to connect to Facebook.  We are in contact with this provider and working to fix the issue as soon as possible.,20531316728_158601170832066
2010-09-22T00:37:21+0000,A Better Games Experience,20531316728_429618852130
2010-09-22T00:08:46+0000,Games are a huge part of Facebook! Watch Facebook Live  now to join Mark Zuckerberg and our Games team discuss our vision for games on Facebook. http://apps.facebook.com/facebooklive,20531316728_161889983821500
2010-09-17T17:09:16+0000,"A New Movie Experience, Starring You and Your Friends",20531316728_428102667130
2010-09-11T21:07:56+0000,Check out Facebook Live coverage of the Facebook Developer Garage Palo Alto - Girls in Tech streamed from our headquarters all afternoon on the Events channel. There will be speakers from Facebook and across Silicon Valley to talk about innovation and building great products. http://apps.facebook.com/facebooklive,20531316728_481509061728
2010-09-10T16:13:36+0000,"Watch an awesome lineup of actors, musicians, athletes and journalists participating in the Stand Up To Cancer  television fundraising effort tonight (8pm EST & PST / 7pm CT on ABC, CBS, FOX, NBC and many cable channels). Donate using Facebook Credits at http://www.facebook.com/su2c",20531316728_159333590743324
2010-09-03T04:23:16+0000,"Give the gift of Facebook Credits, coming to a Target near you this weekend. While Facebook itself is free (and always will be), Facebook Credits gift cards are an easy and convenient way to buy virtual goods--from gifts to premium items--in more than 150 games and applications on Facebook.",20531316728_105170926210788
2010-09-02T20:04:46+0000,"There is a false rumor that Facebook shares your location without your knowledge or consent. You control your information on Facebook. With Facebook Places, you choose when to share your location by checking in or allowing friends to check you in. Your location is never given to anyone automatically.",20531316728_115423641845956
2010-08-31T15:39:22+0000,We've fixed a technical issue that was causing the site to be slow or unavailable for some of you. Access to Facebook should be back to normal. Thanks for your patience.,20531316728_150417328316453
2010-08-27T17:28:41+0000,"Want to learn more about Facebook Places? Watch Facebook Live  today at 11 am PT/2 pm ET to hear directly from the team behind Places. Ask a question and get your answers on-air: http://apps.facebook.com/facebooklive  
",20531316728_145388155495504
2010-08-26T20:58:39+0000,Read how Saloni Singhal of India keeps her family close on Facebook even though her relatives are spread all over the world. How are you using Facebook with your family? Share your story at http://stories.facebook.com.,20531316728_123416567707153
2010-08-25T18:19:07+0000,Chat with No Interruptions,20531316728_420101377130
2010-08-20T17:38:11+0000,"Watch Facebook Live today at 11am PDT/2pm EDT to see a demo of our new Places product and learn how to control what you share.  We'll be hosting Jules Polonetsky of the Future of Privacy Forum and Larry Magid, Co-Director of ConnectSafely, so ask a question, and we might answer yours on-air.",20531316728_119643098087099
2010-08-19T16:57:08+0000,"We know you're eager to give the new Places product a try, but please be patient.  We're rolling this out over the next few days to people in the U.S.",20531316728_152572421421729
2010-08-19T00:54:22+0000,Learn more in this video about some of the times you might want to check in with Facebook Places to let your friends know where you are. Read more about Places at: http://blog.facebook.com/blog.php?post=418175202130,20531316728_10150257497405484
2010-08-19T00:35:13+0000,"Who, What, When, and Now...Where",20531316728_418175202130
2010-08-19T00:09:26+0000,Watch a live launch event right now from Facebook’s headquarters. Hear about new features from Mark Zuckerberg and others on Facebook Live: http://apps.facebook.com/facebooklive,20531316728_472094556728
2010-08-17T02:04:57+0000,"From Facebook Security: Beware of links to fake Facebook 'dislike' buttons. We're working hard to stop these from spreading. As always, don't click on suspicious links and if you see one, report it to us and warn your friends.
",20531316728_144955952193592
2010-08-13T21:36:34+0000,"Glimpse inside Facebook's headquarters and ask your own questions on Facebook Live, a new streaming video channel we launched today. Today at 3 pm PDT/6 pm EDT, guest America Ferrera talks about the role social media played in her new film, ""The Dry Land"": http://apps.facebook.com/facebooklive/",20531316728_126882704025317
2010-08-13T18:33:10+0000,New Tools for Facebook Notes,20531316728_416553117130
2010-08-11T17:39:11+0000,Photo Browsing on a Single Page,20531316728_415960417130
2010-08-09T15:36:47+0000,Watch how one man used his 250 Facebook friends to guide him on an epic road trip around the United States. What’s your story? Share it at http://stories.facebook.com/.,20531316728_1298475780706
2010-08-06T17:55:55+0000,Facebook Tips: What’s the Difference between Top News and Most Recent?,20531316728_414305122130
2010-08-06T17:49:12+0000,Learn the difference between the Top News and Most Recent views of your News Feed in the sixth video in our “Facebook Tips” series.,20531316728_10150249105655484
2010-08-06T17:07:39+0000,Engineering manager Pedram Keyani is giving the inside scoop on Facebook's engineering culture right now on Facebook Live. Watch it @ http://ow.ly/2m6sI,20531316728_142149885805730
2010-08-05T19:19:27+0000,Watch how a local environmental group mobilized community support on Facebook to defeat a ballot measure and preserve open space. What’s your story? Share it at http://stories.facebook.com/.,20531316728_1297262430373
2010-08-04T20:02:20+0000,"Control Your Information: Anywhere, Anytime",20531316728_413846952130
2010-08-03T21:14:18+0000,"Having trouble connecting to Facebook Chat or noticing that a status update is missing from your News Feed? These are a few of the site issues we're tracking on our new Known Issues on Facebook page. ""Like"" it to get updates about issues we're working to fix and to report problems you may encounter.",20531316728_145925625434554
2010-08-02T21:41:54+0000,"Learn how a random act of kindness and a post on Facebook inspired people worldwide to donate $93,000 to a local food bank. What’s your story? Share it at http://stories.facebook.com/.",20531316728_10150246379875484
2010-08-02T16:51:40+0000,A Life-Saving Blood Drive on Facebook,20531316728_413144987130
2010-07-30T17:07:29+0000,A World Cup Victory for Fans,20531316728_412328142130
2010-07-29T20:53:52+0000,Story of the Week: A look at how people on Facebook are sharing a wide range of their lives with friends and family--from mundane moments to life-changing events.,20531316728_101420189914925
2010-07-29T18:54:06+0000,What if the innovation and culture of the tech industry were brought to city government? Facebook’s founder Mark Zuckerberg  recently joined leaders in tech and government to answer that question in this video about the Code for America Fellows.,20531316728_148565371820471
2010-07-28T20:09:22+0000,Searching for Answers? Ask Facebook Questions,20531316728_411795942130
2010-07-28T18:54:10+0000,Thanks to Kanye West for visiting Facebook and performing some new material for us. Check out his performance for yourself at: http://ow.ly/2hVoP,20531316728_147081981972496
2010-07-26T18:50:45+0000,Find ongoing tips and resources about online safety on our new Facebook Safety page.,20531316728_145971715415710
2010-07-24T19:14:55+0000,"Tip from Facebook Security: On Facebook, there's no way to see who has visited your profile. We've also prevented others from providing this functionality. We're working hard to block and remove websites, Pages, and applications that claim to do this. If you see one, don't be fooled, and report it to us immediately.",20531316728_100132243378000
2010-07-22T22:19:08+0000,Each one of us would like to thank each one of you for making Facebook part of your life.,20531316728_461913801728
2010-07-22T21:55:57+0000,Cleaning Up Your Dashboard,20531316728_410136177130
2010-07-21T17:16:57+0000,Facebook Stories: What’s Your Story?,20531316728_409743057130
2010-07-21T16:24:49+0000,"As Facebook reaches 500 million people, founder Mark Zuckerberg introduces the Facebook Stories application to celebrate how people's connections impact their lives.",20531316728_10150238694155484
2010-07-21T16:23:37+0000,500 Million Stories,20531316728_409753352130
2010-07-19T16:31:24+0000,Connecting with Chris Vein: City Hall Technologist,20531316728_408323042130
2010-07-14T19:53:08+0000,Rumors claiming that Facebook's Phonebook feature exposes phone numbers are false. The Phonebook allows you to find your friends' phone numbers if they've posted them to Facebook and made them available for their friends. Learn and share the facts in this blog post.,20531316728_132535130118575
2010-07-14T15:50:46+0000,Story of the Week: Former students honor teachers who made an impact on their lives through Facebook posts and tribute pages. Have you thanked your favorite teacher?,20531316728_137265596294248
2010-07-13T16:52:26+0000,You can now connect your Outlook inbox to Facebook with the Microsoft Outlook Social Connector. Find out how here: http://bit.ly/cwclDc,20531316728_135753926447030
2010-07-13T16:12:28+0000,Filmmakers Find Facebook Supporters to Tell Bullying Story,20531316728_406172167130
2010-07-11T18:08:54+0000,"John Kosner, SVP & GM of Digital Media at ESPN, shares why he's excited about ESPN's work with Facebook, and who he thinks will win the World Cup.",20531316728_142571635760322
2010-07-09T21:08:16+0000,"Listen to British Prime Minister David Cameron and Facebook CEO Mark Zuckerberg talk about “The Spending Challenge,” the largest public engagement project ever undertaken by the British government, which was launched today on the Democracy UK on Facebook Page.",20531316728_125215580854646
2010-07-09T01:04:46+0000,Last Call for Facebook Gifts,20531316728_405727117130
2010-07-08T21:33:33+0000,Story of the Week: Customers of a Florida restaurant answer a call on Facebook to keep it in business.,20531316728_141604069188164
2010-07-06T20:53:11+0000,The Role of Advertising on Facebook,20531316728_403570307130
2010-07-06T20:40:05+0000,Ever wonder why you see certain ads on Facebook? This video explains how our ad system works to show you relevant ads without sharing any of your personal information with advertisers.,20531316728_10150228703690484
2010-07-03T16:05:24+0000,A look at how the World Cup players stack up on Facebook.,20531316728_135490299811821
2010-07-02T18:56:44+0000,Helping Newcomers Connect to Interests,20531316728_404013037130
2010-07-02T16:08:03+0000,"Story of the Week: One columnist's quid pro quo with his Facebook friends keeps his life connected: ""I update, they update.""",20531316728_139097522768530
2010-07-02T00:37:35+0000,Making Facebook Photos Better,20531316728_403838582130
2010-07-01T18:57:06+0000,Facebook for Foodies: Your Posts Make Me Hungry,20531316728_403732057130
2010-06-30T17:23:03+0000,"Applications Ask, You Receive: Simplified Permissions Launch",20531316728_403443752130
2010-06-30T15:07:35+0000,Look out for Facebook Credits in more of your favorite games on Facebook to get premium items easily as you play.,20531316728_140994795914277
2010-06-29T23:17:38+0000,Explaining Facebook's Spam Prevention Systems,20531316728_403200567130
2010-06-25T20:14:56+0000,"Match Up: Status messages about the first England-US match surged over the course of the game on June 12. The keywords analyzed were ""USA"" and ""England,"" as well as the names of the top players from both teams. About 30 percent of all status updates on Facebook during the course of that match included a word relevant to the World Cup.",20531316728_451819371728
2010-06-25T20:14:56+0000,"The Spirit: A look at the relative volume of status updates with a World Cup-related keyword since the start of the tournament. Spikes correspond with the opening ceremonies, as well as many of the most talked-about matches.",20531316728_451819381728
2010-06-25T20:14:56+0000,"Goal!: A look at the spikes in people writing ""goal"" in their status updates since the beginning of the World Cup. The peaks correspond with big matches, represented above with country flags.",20531316728_451820081728
2010-06-25T20:14:56+0000,The Players: A look at how four of the most well-known players stack up in status messages mentioning them since the start of the tournament.,20531316728_451819376728
2010-06-24T19:03:37+0000,"Story of the Week: By connecting with youth on Facebook, the Queensland government in Australia increases participation in its efforts against alcohol-related violence.",20531316728_133610833323700
2010-06-22T20:48:07+0000,Ronaldo's Words of Wisdom from the World Cup: Stay Focused,20531316728_401272117130
2010-06-22T20:11:52+0000,"A new version of Facebook for iPhone is out, now with the ability to watch videos and post on event Walls. Give version 3.1.3 a try and tell us what you'd like to see next.",20531316728_117861498258575
2010-06-21T16:55:56+0000,"Families That Facebook Together, Stay Together",20531316728_399203422130
2010-06-20T17:27:11+0000,"Happy Father's Day to all of the fathers around the world! See what people are saying about their dads in status messages they've shared with ""Everyone"": http://ow.ly/20SI7. How are you celebrating on Facebook?",20531316728_137030236312419
2010-06-18T17:58:58+0000,Answering Recent Questions on Privacy Controls,20531316728_399994657130
2010-06-18T16:48:41+0000,"The third video in our ""Learn More"" series about privacy settings on Facebook provides a guide to controls over what is shared with websites, games and applications. Check out the previous video here: http://ow.ly/20jKH",20531316728_10150217170835484
2010-06-16T18:06:13+0000,'I Like Your Comment',20531316728_399440987130
2010-06-16T16:32:55+0000,Story of the Week: A Canadian woman's Facebook group to stop a Californian man from taking his own life sparks a wider movement to prevent suicide.,20531316728_128196340545737
2010-06-16T16:30:14+0000,Story of the Week: A Canadian woman's Facebook group to stop a Californian man from taking his own life sparks a wider movement to prevent suicide.,20531316728_130966586928152
2010-06-15T14:32:33+0000,Couple’s Adoption Wish Comes True on Facebook,20531316728_399186952130
2010-06-11T17:14:06+0000,Story of the Week: The response team for the Gulf of Mexico oil spill turns to Facebook to spread awareness of cleanup efforts and hear public opinions. Join the response at Deepwater Horizon Response.,20531316728_130439653642254
2010-06-11T04:56:39+0000,The Facebook Guide to the World Cup,20531316728_398163367130
2010-06-10T14:26:04+0000,Pelé Shares Life Lessons from Football,20531316728_397913657130
2010-06-09T20:17:16+0000,English Town Embraces Facebook Glee Club,20531316728_397522937130
2010-06-09T17:51:19+0000,"Learn more about Facebook and Privacy on our new Page of ongoing resources and discussions about online privacy. You'll find news articles, videos and other relevant information, and you'll be able to share your own perspectives.",20531316728_103948076320596
2010-06-08T15:42:39+0000,'The Facebook Effect': Standing Up Against FARC,20531316728_397218557130
2010-06-07T21:53:25+0000,Facebook 's coming to a Yahoo account near you. Read more about how Yahoo is integrating with Facebook to make its services more social.,20531316728_110437915668437
2010-06-07T19:25:37+0000,"Watch this video to learn more about the ""Like"" button you see on other websites, and how social plugins let you take your friends with you around the web.",20531316728_10150210521510484
2010-06-05T18:45:03+0000,Group shot. Credit: Andrew Bosworth,20531316728_445000461728
2010-06-05T18:45:03+0000,"An annual tradition, Game Day is a chance for employees at Facebook to get outside, have fun together  and compete for the glory of being the year's champions. ",20531316728_445001426728
2010-06-03T18:53:11+0000,Stay Updated on Facebook and Privacy,20531316728_396089122130
2010-06-03T18:18:48+0000,"The second video in our ""Learn More"" series 
about privacy settings on Facebook provides a step-by-step guide to our 
new controls for sharing.  Check out the first video here: http://ow.ly/1TG7B",20531316728_10150208127500484
2010-06-02T16:56:47+0000,"Story of the Week: Fifteen years after they were kidnapped, a California mother locates her two children in central Florida after friending the daughter on Facebook.",20531316728_105286429519758
2010-06-01T17:21:55+0000,Town Bands Together on Facebook for Fire Relief,20531316728_394202232130
2010-05-31T17:49:13+0000,Service Members Maintain Ties a World Away,20531316728_394943527130
2010-05-28T22:01:36+0000,Learn More: Privacy on Facebook,20531316728_394506372130
2010-05-28T21:51:09+0000,"This is the first video in our ""Learn More"" series about privacy on Facebook.",20531316728_10100337313757414
2010-05-28T16:45:21+0000,From Facebook Walls to the Polls in Colombia,20531316728_394435272130
2010-05-27T21:32:59+0000,Understanding Your Privacy Controls on Facebook,20531316728_394231632130
2010-05-26T18:42:01+0000,Facebook founder and CEO Mark Zuckerberg discusses changes to make privacy controls simpler to use. Read more details in his blog at http://blog.facebook.com/blog.php?post=391922327130.,20531316728_10150203264730484
2010-05-26T17:55:55+0000,Making Control Simple,20531316728_391922327130
2010-05-25T07:51:29+0000,Helping Kids Find Their Way Home,20531316728_393390212130
2010-05-24T04:46:45+0000,,20531316728_125788394107023
2010-05-20T20:38:35+0000,Connecting with Fans from World Cup™ Training,20531316728_391969937130
2010-05-19T17:38:01+0000,Story of the Week: The reacquaintance of two high school classmates in Illinois leads to a campaign on Facebook to find help and a home for a family in need.,20531316728_118396348201297
2010-05-17T18:33:25+0000,"Repost from Facebook Security: Tip of the Week: Don't click on 
suspicious-looking links, even if they've been sent or posted by 
friends.  If it seems strange for a friend to be sharing a particular 
link, delete it, and notify the person right away.",20531316728_124051484280731
2010-05-14T17:51:48+0000,Facebook Friend Request Turns to Happily Ever After,20531316728_390239812130
2010-05-13T20:25:51+0000,Staying in Control of Your Facebook Logins,20531316728_389991097130
2010-05-13T06:27:33+0000,The World Cup™ through the Eyes of Friends,20531316728_389653887130
2010-05-13T00:15:40+0000,"Story of the Week: After typing a name into Facebook, a son reconnects with his father after being separated decades earlier.",20531316728_122028351155184
2010-05-11T23:29:41+0000,Our top public policy executive answers privacy questions from readers of the New York Times.,20531316728_116398328400232
2010-05-11T00:12:05+0000,,20531316728_120209937999047
2010-05-10T22:50:14+0000,'Facebook Fairytales': Missing Person,20531316728_387851982130
2010-05-10T00:22:02+0000,"To celebrate Mother's Day happening in many countries, we’re featuring people’s favorite photos of themselves with their mothers. We asked people to submit photos for a chance to appear in photo albums here on Facebook and on Hershey’s big screen in New York’s Times Square on Sunday.  Find and tag yourself in these albums if you had submitted a photo. (3 of 3)",20531316728_435403026728
2010-05-09T17:45:21+0000,Stories of Motherhood from Facebook Families,20531316728_388398332130
2010-05-09T13:32:39+0000,"To celebrate Mother's Day happening in many countries, we’re featuring people’s favorite photos of themselves with their mothers. We asked people to submit photos for a chance to appear in photo albums here on Facebook and on Hershey’s big screen in New York’s Times Square on Sunday.  Find and tag yourself in these albums if you had submitted a photo. (2 of 3)",20531316728_435168831728
2010-05-09T08:21:37+0000,"To celebrate Mother's Day happening in many countries, we’re featuring people’s favorite photos of themselves with their mothers. We asked people to submit photos for a chance to appear in photo albums here on Facebook and on Hershey’s big screen in New York’s Times Square on Sunday.  Find and tag yourself in these albums if you had submitted a photo. (1 of 3) ",20531316728_435100326728
2010-05-07T19:57:56+0000,Um...Your Mom Poked Me on Facebook,20531316728_388098407130
2010-05-06T20:51:37+0000,"Story of the Week: For an out-of-work newspaper columnist, Facebook updates offer reassurance and normalcy amid the uncertainty of unemployment.",20531316728_120937151259402
2010-05-06T05:25:19+0000,A More Global View of Gross National Happiness,20531316728_387623222130
2010-05-05T17:49:44+0000,We're looking for the best and brightest engineers to join us in a new Seattle office and help us build cool products for the 400 million+ people on Facebook: http://bit.ly/datm20,20531316728_123762804302083
2010-05-05T16:26:05+0000,"Chat is unavailable as we work quickly to fix a bug reported to us. It should return to normal soon. Because of the bug, people could view friends’ chat messages and friend requests for a limited amount of time if they manipulated the “preview my profile” feature in a specific way. We’ve fixed that issue and took down Chat as soon as we became aware of it. We apologize for the inconvenience.",20531316728_123343117682390
2010-05-05T07:22:23+0000,Democracy in the UK: Results of the Social Media Election,20531316728_387348402130
2010-05-01T16:20:38+0000,Facebook Events: Now Making Casual Get-Togethers Easier,20531316728_385671812130
2010-04-30T22:59:23+0000,Kenyan Refugees Find a Home on Facebook,20531316728_385991567130
2010-04-30T06:05:41+0000,"We've fixed the network issue that was causing the site to be slow or to time out. For those of you who were affected, the site should be returning to normal. Thank you for your patience.",20531316728_115374448492950
2010-04-29T20:16:14+0000,We are working as quickly as possible to fix a network issue that is causing the site to run slowly or time out today for some people. We apologize for any inconvenience and appreciate your patience.,20531316728_106524089390278
2010-04-29T00:15:03+0000,"You now can find the Like button and other social plugins on more than 50,000 websites. Read more about how they work: http://bit.ly/dqoXgJ and http://bit.ly/9k6Pt1",20531316728_115148998517384
2010-04-28T20:55:21+0000,'Facebook Fairytales': Waiting for Baby,20531316728_385390287130
2010-04-28T17:34:50+0000,Story of the Week: One student's call on Facebook to oppose school budget cuts leads to statewide protests and student walkouts in New Jersey.,20531316728_118670228160198
2010-04-27T15:37:14+0000,Fighting Badware One Story at a Time,20531316728_384817677130
2010-04-26T18:17:20+0000,Answers to Your Questions on Personalized Web Tools,20531316728_384733792130
2010-04-23T21:43:52+0000,Story of the Week: A detailed look at the most relevant privacy settings for our recent launches.,20531316728_117482028270862
2010-04-22T19:50:28+0000,What are you doing for Earth Day today? Check out the green tips and ideas people are sharing on Facebook: http://bit.ly/cQmh14,20531316728_120022244675381
2010-04-22T18:27:18+0000,'Facebook Fairytales': Heaven Sent,20531316728_383284202130
2010-04-21T23:31:14+0000,"Watch the closing f8 keynotes now on our ""f8 Live"" tab to hear about the cool new products developers may be building for you in the near future: http://apps.facebook.com/feightlive/",20531316728_120148487996379
2010-04-21T20:04:33+0000,New Ways to Personalize Your Online Experience,20531316728_383515372130
2010-04-21T17:44:13+0000,Building the Social Web Together,20531316728_383404517130
2010-04-21T17:02:43+0000,Watch Mark Zuckerberg now on the “f8 Live” tab as he discusses the future of the social web during his keynote at our f8 conference for developers: http://apps.facebook.com/feightlive/,20531316728_114981461858285
2010-04-21T13:57:21+0000,"Check out our ""f8 Live"" tab for streaming video and live chat of keynotes from Mark Zuckerberg and other Facebook speakers, breakout sessions and behind-the-scenes discussions at our conference for developers and entrepreneurs: http://apps.facebook.com/feightlive/.",20531316728_119780054703948
2010-04-21T07:00:00+0000,,20531316728_10151488211106729
2010-04-20T18:14:39+0000,"Take peek at what's happening tomorrow during our f8 conference for developers. Watch live streaming video and take part by visiting the ""f8 LIVE"" tab tomorrow on this page and the event's f8 Page.",20531316728_103834702992915
2010-04-20T00:19:09+0000,Have questions about today's announcement of Community Pages and profile connections to Pages? Check out the FAQs in our Help Center.,20531316728_114469465248802
2010-04-19T19:03:19+0000,Connecting to Everything You Care About,20531316728_382978412130
2010-04-16T18:58:04+0000,The Role of Sharing in Social Well-Being,20531316728_382236972130
2010-04-15T23:34:49+0000,Citizen of the World Reunites with Kenyan Classmates,20531316728_382063537130
2010-04-15T18:16:53+0000,How's the Iceland volcano impacting people's lives? Find out by checking status updates that people are sharing with everyone: http://bit.ly/amUXqe,20531316728_109388625766528
2010-04-14T21:17:13+0000,Story of the Week: A Facebook holdout rethinks her doubts about joining after looking more closely at the pros and cons.,20531316728_118208551526672
2010-04-14T15:35:30+0000,Announcing the Inaugural Facebook Fellows,20531316728_381538997130
2010-04-13T11:00:46+0000,Introducing Our New Safety Center,20531316728_381246352130
2010-04-12T22:58:45+0000,'Facebook Fairytales': Desperately Seeking Sister,20531316728_380453812130
2010-04-09T22:32:54+0000,A New Look for the Facebook Blog,20531316728_380121047130
2010-04-08T01:01:30+0000,Watch out for suspicious gift-card offers. We’ve recently removed some offers that promise gift cards but instead trick people into providing information or spamming friends. Be sure offers are from legitimate retailers and follow other Facebook Security tips at http://bit.ly/12DNVg.,20531316728_107470772622060
